,disclosure_year,disclosure_date,transaction_date,owner,asset_description,type_detailed,amount,representative,district,cap_gains_over_200_usd,ticker,share_class,type,amount_discrete,market_cap,return_1d,return_index_1d,return_abnormal_1d,return_5d,return_index_5d,return_abnormal_5d,return_1m,return_index_1m,return_abnormal_1m,return_prev1d,return_index_prev1d,return_abnormal_prev1d,return_prev5d,return_index_prev5d,return_abnormal_prev5d,return_prev1m,return_index_prev1m,return_abnormal_prev1m,bm_ratio,name,name_committee,party,education,assumed_office,born,age,in_office,Agriculture,Appropriations,Armed_Services,Budget,Education_and_Labor,Energy_and_Commerce,Ethics,Financial_Services,Foreign_Affairs,Homeland_Security,House_Administration,Judiciary,Natural_Resources,Oversight_and_Reform,Rules,Science_Space_and_Technology,Small_Business,Transportation_and_Infrastructure,Veterans_Affairs,Ways_and_Means
40,2020,03/08/2020,2020-03-02,joint,Apple Inc.,sale_full,"$1,000,001 - $5,000,000",Kim Schrier,WA08,False,AAPL,,Sale,7,2255969107000.0,0.03175927847126925,0.028107940185681968,0.00365133828558728,0.10923325859241662,0.11121178682492894,-0.001978528232512322,0.19376861550818247,0.20054494325665084,-0.006776327748468369,-0.09310071309265133,-0.04603922524388859,-0.04706148784876274,-0.0021128513687320716,0.04205351081406994,-0.04416636218280201,0.0787136955047173,0.05595710881652105,0.022756586688196245,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,2020,03/08/2020,2020-03-02,joint,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,0.03175927847126925,0.028107940185681968,0.00365133828558728,0.10923325859241662,0.11121178682492894,-0.001978528232512322,0.19376861550818247,0.20054494325665084,-0.006776327748468369,-0.09310071309265133,-0.04603922524388859,-0.04706148784876274,-0.0021128513687320716,0.04205351081406994,-0.04416636218280201,0.0787136955047173,0.05595710881652105,0.022756586688196245,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2020,03/08/2020,2020-03-03,joint,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,-0.046384555288795815,-0.042202592421180185,-0.0041819628676156295,0.01375642839221547,0.04033469069744977,-0.0265782623052343,0.1534287932590629,0.15864512197964276,-0.005216328720579866,0.03175927847126936,0.02810794018568208,0.00365133828558728,-0.004304429474605298,0.03990780670095684,-0.044212236175562136,0.10667857473677711,0.0853590201177955,0.021319554618981607,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2020,03/08/2020,2020-03-03,joint,Apple Inc.,sale_full,"$1,000,001 - $5,000,000",Kim Schrier,WA08,False,AAPL,,Sale,7,2255969107000.0,-0.046384555288795815,-0.042202592421180185,-0.0041819628676156295,0.01375642839221547,0.04033469069744977,-0.0265782623052343,0.1534287932590629,0.15864512197964276,-0.005216328720579866,0.03175927847126936,0.02810794018568208,0.00365133828558728,-0.004304429474605298,0.03990780670095684,-0.044212236175562136,0.10667857473677711,0.0853590201177955,0.021319554618981607,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2020,03/08/2020,2020-03-03,self,Apple Inc.,sale_full,"$250,001 - $500,000",Kim Schrier,WA08,False,AAPL,,Sale,5,2255969107000.0,-0.046384555288795815,-0.042202592421180185,-0.0041819628676156295,0.01375642839221547,0.04033469069744977,-0.0265782623052343,0.1534287932590629,0.15864512197964276,-0.005216328720579866,0.03175927847126936,0.02810794018568208,0.00365133828558728,-0.004304429474605298,0.03990780670095684,-0.044212236175562136,0.10667857473677711,0.0853590201177955,0.021319554618981607,0.07,Kim Schrier,Kim Schrier,Democratic,"University of California, Berkeley; BS; University of California, Davis; MD",2019,1968-08-23,52,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2020,08/13/2020,2020-03-04,self,Apple Inc.,sale_partial,"$1,001 - $15,000",David Trone,MD06,False,AAPL,,Sale,1,2255969107000.0,0.032437009725738486,0.03392202215889484,-0.001485012433156352,0.09020942360472428,0.12419332166178931,-0.03398389805706503,0.2025830482454597,0.20493463509386212,-0.0023515868484024205,-0.046384555288795815,-0.042202592421180185,-0.0041819628676156295,-0.03447804662491194,-0.004405738691242167,-0.030072307933669773,0.02187334748882619,0.02957662640442482,-0.0077032789155986325,0.07,David Trone,David Trone,Democratic,Furman University; BA; University of Pennsylvania; MBA,2019,1955-09-21,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46,2020,04/11/2020,2020-03-05,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,-0.013280110157035785,-0.017053909799797706,0.0037737996427619214,-0.15256728278822607,-0.1796662632195084,0.027098980431282338,-0.10395332841890847,-0.11913596169236174,0.015182633273453261,-0.0324370097257386,-0.03392202215889473,0.0014850124331561299,0.07092724740155187,0.0151673850864118,0.055759862315140074,-0.050994589515972244,-0.06924762690370956,0.018253037387737314,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
47,2020,04/15/2020,2020-03-09,,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,0.0720216000292444,0.04939633578003022,0.022625264249214183,-0.09001765450585508,-0.13122961085867402,0.041211956352818935,-0.00037569972665196794,0.0012451939881161778,-0.0016208937147681457,-0.07909210116596888,-0.07596968075979771,-0.003122420406171167,-0.10923325859241662,-0.11121178682492883,0.001978528232512211,-0.17197075215521085,-0.1763672185420534,0.004396466386842546,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,2020,03/25/2020,2020-03-18,,Apple,purchase,"$1,001 - $15,000",James Comer,KY01,False,AAPL,,Purchase,1,2255969107000.0,-0.0076620586208293595,0.004707893749218206,-0.012369952370047566,-0.004662099160822053,0.03230057128560104,-0.036962670446423096,0.12267397737868402,0.17724865518535515,-0.054574677806671135,-0.024479949379103028,-0.051830823307066676,0.027350873927963648,-0.1044185130312062,-0.12522160371783553,0.020803090686629333,-0.24089862314514165,-0.29053654264886875,0.04963791950372709,0.07,James Comer,James Comer,Republican,Western Kentucky University; BS,2016,1972-08-19,48,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
49,2020,04/11/2020,2020-03-20,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,-0.021244153671080346,-0.02929385835517062,0.008049704684090275,0.08070144474343732,0.10262829078666491,-0.021926846043227588,0.20441457841499822,0.21449334467139858,-0.010078766256400362,-0.06348553803415313,-0.043359522534749284,-0.02012601549940385,-0.1753066517969566,-0.14979601773502227,-0.025510634061934323,-0.2916383103640071,-0.31930954033341696,0.02767122996940985,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
50,2020,04/11/2020,2020-03-23,joint,Apple Inc.,purchase,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Purchase,1,2255969107000.0,0.10032535543967547,0.09382765710199337,0.006497698337682101,0.13566876142086737,0.1739742558326629,-0.03830549441179554,0.2257877612871595,0.25046929471708235,-0.024681533429922853,-0.021244153671080457,-0.029293858355170732,0.008049704684090275,-0.07365513093368858,-0.06233105488804036,-0.011324076045648224,-0.2995004464408505,-0.336718812532795,0.03721836609194451,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
51,2020,04/11/2020,2020-03-23,self,Apple Inc.,sale_full,"$1,001 - $15,000",Zoe Lofgren,CA19,False,AAPL,,Sale,1,2255969107000.0,-0.10032535543967547,-0.09382765710199337,-0.006497698337682101,-0.13566876142086737,-0.1739742558326629,0.03830549441179554,-0.2257877612871595,-0.25046929471708235,0.024681533429922853,0.021244153671080457,0.029293858355170732,-0.008049704684090275,0.07365513093368858,0.06233105488804036,0.011324076045648224,0.2995004464408505,0.336718812532795,-0.03721836609194451,0.07,Zoe Lofgren,Zoe Lofgren,Democratic,Stanford University; BA; Santa Clara University; JD,1995,1947-12-21,73,25,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
52,2020,04/15/2020,2020-03-23,joint,Apple Inc.,sale_partial,"$50,001 - $100,000",David B. McKinley,WV01,True,AAPL,,Sale,3,2255969107000.0,-0.10032535543967547,-0.09382765710199337,-0.006497698337682101,-0.13566876142086737,-0.1739742558326629,0.03830549441179554,-0.2257877612871595,-0.25046929471708235,0.024681533429922853,0.021244153671080457,0.029293858355170732,-0.008049704684090275,0.07365513093368858,0.06233105488804036,0.011324076045648224,0.2995004464408505,0.336718812532795,-0.03721836609194451,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,04/09/2020,2020-03-27,,Apple Inc.,purchase,"$15,001 - $50,000",John Curtis,UT03,False,AAPL,,Purchase,2,2255969107000.0,0.028537941852831983,0.03351603599491648,-0.004978094142084499,-0.025551020200572427,-0.020783247490625434,-0.0047677727099469935,0.16141922332206238,0.15661802027960214,0.004801203042460234,-0.04140222101841817,-0.0336873163071707,-0.007714904711247472,0.08070144474343732,0.10262829078666491,-0.021926846043227588,-0.15345970112624974,-0.18448268669839152,0.03102298557214178,0.07,John Curtis,John Curtis,Republican,Brigham Young University; BS,2017,1960-05-10,60,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2020,05/07/2020,2020-04-02,,Apple Inc.,purchase,"$1,001 - $15,000",Dean Phillips,MN03,False,AAPL,,Purchase,1,2255969107000.0,-0.01437141282698784,-0.015137124539950086,0.000765711712962247,0.09414935263746171,0.10404843879852788,-0.009899086161066162,0.2148777697659645,0.13516166053266843,0.07971610923329608,0.01668668797476247,0.022829386763813186,-0.006142698789050716,-0.05227522829283393,-0.039227092815020015,-0.013048135477813916,-0.1534287932590629,-0.15864512197964287,0.005216328720579977,0.07,Dean Phillips,Dean Phillips,Democratic,Brown University; BA; University of Minnesota; MBA,2019,1969-01-20,51,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
55,2020,05/29/2020,2020-04-03,self,Apple Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,AAPL,,Purchase,1,2255969107000.0,0.08723747980613905,0.07033130412070787,0.01690617568543118,0.1318918023279898,0.10968999256625067,0.022201809761739133,0.24530881073692057,0.14456432202197989,0.10074448871494068,-0.01437141282698784,-0.015137124539950086,0.000765711712962247,-0.025551020200572316,-0.020783247490625434,-0.0047677727099468825,-0.2025830482454597,-0.20493463509386212,0.0023515868484024205,0.07,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,2020,05/29/2020,2020-04-03,self,Apple Inc.,purchase,"$1,001 - $15,000",Katherine M. Clark,MA05,False,AAPL,,Purchase,1,2255969107000.0,0.08723747980613905,0.07033130412070787,0.01690617568543118,0.1318918023279898,0.10968999256625067,0.022201809761739133,0.24530881073692057,0.14456432202197989,0.10074448871494068,-0.01437141282698784,-0.015137124539950086,0.000765711712962247,-0.025551020200572316,-0.020783247490625434,-0.0047677727099468825,-0.2025830482454597,-0.20493463509386212,0.0023515868484024205,0.07,Katherine Clark,Katherine Clark,Democratic,St. Lawrence University; BA; Cornell University; JD; Harvard University; MPA,2013,1963-07-17,57,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,2020,04/27/2020,2020-04-06,--,Apple Inc.,purchase,"$1,001 - $15,000",Susan W. Brooks,IN05,False,AAPL,,Purchase,1,2255969107000.0,-0.011582314169238606,-0.0016030454108602044,-0.009979268758378401,0.09364875985826937,0.06846918548774639,0.025179574370522984,0.15723697946431958,0.08165770663142724,0.07557927283289234,0.08723747980613905,0.07033130412070787,0.01690617568543118,0.03006161453632128,0.014097805189119184,0.015963809347202096,-0.10395332841890847,-0.11913596169236162,0.01518263327345315,0.07,Susan Brooks,Susan Brooks,Republican,"Miami University (BA); Indiana University, Indianapolis (JD)",2013,1960-08-25,60,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2020,05/22/2020,2020-04-13,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Mo Brooks,AL05,False,AAPL,,Sale,1,2255969107000.0,-0.05050316559926804,-0.030572524197665762,-0.019930641401602278,-0.013467483989020979,-0.02228031995596802,0.008812835966947041,-0.12589200365965225,-0.021136068191611512,-0.10475593546804074,-0.0196276360919303,0.010104594561656466,-0.029732230653586766,-0.1318918023279898,-0.10968999256625067,-0.022201809761739133,0.007914860687465386,-0.007386790594517967,0.015301651281983353,0.07,Mo Brooks,Mo Brooks,Republican,Duke University; BA; University of Alabama; JD,2011,1954-04-29,66,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
59,2020,05/04/2020,2020-04-15,,Apple Inc.,purchase,"$15,001 - $50,000",K. Michael Conaway,TX11,False,AAPL,,Purchase,2,2255969107000.0,0.0079457514307828,0.005816710738100639,0.0021290406926821603,-0.02928657417595093,0.005730484019314641,-0.03501705819526557,0.08184790921660556,0.02886439411358932,0.05298351510301624,-0.009127330051465932,-0.022030456139364607,0.012903126087898675,0.09636511183614505,0.04660808224380619,0.04975702959233885,0.02323988200165461,0.02668368363199103,-0.0034438016303364183,0.07,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,2020,05/04/2020,2020-04-15,,Apple Inc.,purchase,"$50,001 - $100,000",K. Michael Conaway,TX11,False,AAPL,,Purchase,3,2255969107000.0,0.0079457514307828,0.005816710738100639,0.0021290406926821603,-0.02928657417595093,0.005730484019314641,-0.03501705819526557,0.08184790921660556,0.02886439411358932,0.05298351510301624,-0.009127330051465932,-0.022030456139364607,0.012903126087898675,0.09636511183614505,0.04660808224380619,0.04975702959233885,0.02323988200165461,0.02668368363199103,-0.0034438016303364183,0.07,Mike Conaway,Mike Conaway,Republican,Texas A&M University–Commerce (BA),2005,1948-06-11,72,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,2020,05/13/2020,2020-04-20,joint,Apple Inc.,sale_partial,"$1,001 - $15,000",Josh Gottheimer,NJ05,False,AAPL,,Sale,1,2255969107000.0,0.030910303358621327,0.030674846625766805,0.00023545673285452207,-0.022532843048165496,-0.01959506368749908,-0.002937779360666415,-0.15274625908158246,-0.052582921265532434,-0.10016333781605002,0.020756719262967405,0.01788099743960825,0.0028757218233591564,-0.013467483989020979,-0.02228031995596802,0.008812835966947041,-0.12267397737868402,-0.17724865518535515,0.054574677806671135,0.07,Josh Gottheimer,Josh Gottheimer,Democratic,"University of Pennsylvania; BA; Pembroke College, Oxford; Harvard University; JD",2017,1975-03-08,45,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
62,2020,06/10/2020,2020-04-22,self,Apple Inc.,sale_full,"$1,001 - $15,000",Ed Perlmutter,CO07,False,AAPL,,Sale,1,2255969107000.0,0.003875443539462453,0.000539418642451106,0.003336024897011347,-0.04212241788763427,-0.05008377064348002,0.007961352755845752,-0.15498007406808867,-0.055778031014785734,-0.09920204305330294,-0.02880355479375485,-0.02293024819481393,-0.0058733065989409194,0.02928657417595104,-0.005730484019314641,0.03501705819526568,-0.20441457841499822,-0.21449334467139858,0.010078766256400362,0.07,Ed Perlmutter,Ed Perlmutter,Democratic,University of Colorado Boulder; BA; JD,2007,1953-05-01,67,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
63,2020,05/09/2020,2020-04-27,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,0.016209414266715516,0.005242350129234907,0.010967064137480609,-0.03527912436772529,0.012416275256385445,-0.047695399624110735,-0.12388314002602185,-0.052545093243656416,-0.07133804678236544,-0.0007068240449517038,-0.014714073196697708,0.014007249151746004,-0.022532843048165274,-0.01959506368749908,-0.002937779360666193,-0.15334803681981102,-0.16275913328701397,0.00941109646720295,0.07,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
64,2020,05/15/2020,2020-04-30,,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,-0.01609931981277457,-0.028059043479156554,0.011959723666381983,0.033832540293823765,-0.010726438060313814,0.04455897835413758,0.10054462561418065,0.05781769862279962,0.04272692699138103,0.02109609630222442,-0.009212419757034573,0.030308516059258994,0.06824706395665925,0.040971477589534455,0.027275586367124793,0.1530159334406027,0.10880018274227621,0.044215750698326506,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2020,05/15/2020,2020-04-30,joint,Apple Inc.,purchase,"$1,001 - $15,000",David B. McKinley,WV01,False,AAPL,,Purchase,1,2255969107000.0,-0.01609931981277457,-0.028059043479156554,0.011959723666381983,0.033832540293823765,-0.010726438060313814,0.04455897835413758,0.10054462561418065,0.05781769862279962,0.04272692699138103,0.02109609630222442,-0.009212419757034573,0.030308516059258994,0.06824706395665925,0.040971477589534455,0.027275586367124793,0.1530159334406027,0.10880018274227621,0.044215750698326506,0.07,David McKinley,David McKinley,Republican,Purdue University; BS,2011,1947-03-28,73,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,2020,05/31/2020,2020-05-01,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,-0.014148787001460272,-0.004249817183674676,-0.009898969817785597,-0.07285428882781697,-0.03500535201415911,-0.03784893681365786,-0.12471023887950183,-0.1032108552271338,-0.02149938365236803,0.01609931981277446,0.028059043479156554,-0.011959723666382094,-0.021557090857688088,0.0021256794771461474,-0.023682770334834236,-0.13677305976534915,-0.09522593525472112,-0.04154712451062803,0.071,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
67,2020,05/31/2020,2020-05-07,joint,Apple Inc.,sale_full,"$1,001 - $15,000",Donald Sternoff Beyer,VA08,False,AAPL,,Sale,1,2255969107000.0,-0.02103776325270834,-0.016871501011734846,-0.004166262240973495,-0.019095345331380464,0.009957691092916443,-0.029053036424296907,-0.13251465505085447,-0.11314422165841198,-0.019370433392442488,-0.01034490902438212,-0.011504623615899323,0.0011597145915172025,-0.033832540293823765,0.010726438060313925,-0.04455897835413769,-0.15723697946431958,-0.08165770663142724,-0.07557927283289234,0.071,Don Beyer,Don Beyer,Democratic,Williams College; BA,2015,1950-06-20,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
68,2020,06/09/2020,2020-05-08,self,Apple Inc.,sale_partial,"$500,001 - $1,000,000",Nancy Pelosi,CA12,True,AAPL,,Sale,6,2255969107000.0,-0.015735369038790248,-0.0001774865178509888,-0.015557882520939259,0.007803211556444034,0.022561266980681394,-0.01475805542423736,-0.13771644149227735,-0.08885930780258033,-0.04885713368969702,-0.021037763252708563,-0.016871501011734846,-0.004166262240973717,-0.07285428882781719,-0.035005352014158886,-0.03784893681365831,-0.195428485349747,-0.10167292745383394,-0.09375555789591306,0.071,Nancy Pelosi,Nancy Pelosi,Democratic,Trinity Washington University; BA,1987,1940-03-26,80,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
